id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url
0qvzXomUDJVaUboy2wMfiS,This Town,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,2020-03-02T12:30:10Z,232852,2017-10-20,False,77,https://p.scdn.co/mp3-preview/abe61e6005a02a096d0d7d198eddcd4a37ccc1f7?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2735bac234d5511248b248caf36
3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,2020-03-02T12:18:14Z,269560,2013-08-30,False,86,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78
6fhApGZALHXQ5AMrUeQgI3,Dernière danse,0FEJqmeLRzsXj8hgcZaAyB,Indila,2020-02-26T14:59:49Z,213493,2014-01-01,False,0,,https://i.scdn.co/image/ab67616d0000b2739abdd3f89b97298656b799f9
1a1r5s7ivXUVQQrIvo5VSs,Love Me Again,34v5MVKeQnIo0CWYMbbrPf,John Newman,2020-02-25T20:09:38Z,239894,2013-01-01,False,0,,https://i.scdn.co/image/ab67616d0000b273e1c5c70a17902baeb207f6b0
6fFTPGGItuEpjwXRUIr4rk,comethru,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2020-02-25T17:51:21Z,181520,2018-09-07,False,0,,https://i.scdn.co/image/ab67616d0000b27379d5873e77f6af04632a3bab
69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,2020-02-25T15:31:19Z,204326,2018-03-09,False,82,https://p.scdn.co/mp3-preview/71f6b1573297d0f9746bddbbee1fe13136f42fc0?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8
2jNbG2ZVvEi0qqt7ut3dnM,L'origine Nascosta,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,2020-02-25T12:15:58Z,193880,2007-04-20,False,8,,https://i.scdn.co/image/ab67616d0000b273f467e2ec788dba4079c99bdf
3o9CQiv697LLaqjqof7WiK,Rosanna,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,2020-02-13T09:39:42Z,211814,2016-04-15,False,25,https://p.scdn.co/mp3-preview/2d6282fa224ebaac0019b4c582ad5451c3af8eef?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2738b3454daed140d9ba7751faa
2J2Z1SkXYghSajLibnQHOa,Unstoppable,5WUlDfRSoLAfcVSX1WnrxN,Sia,2020-02-06T21:08:21Z,217746,2016-01-29,False,66,https://p.scdn.co/mp3-preview/da964c2f57dc006b61ce672ee5e04214e6d247ce?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f
5ca1HyQ5Au4SbPeAMUeOlI,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",2gsggkzM5R49q6jpPvazou,Jessie J,2020-02-06T21:05:13Z,209546,2015-05-11,False,0,,https://i.scdn.co/image/ab67616d0000b273f61d92172fdf96b42da99092
