id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3ac536Eml3t9d7CUVzMAia,If You Want To,1QMgre3BHX161ZHtWMUu6S,Dimension,2021-02-13T23:12:35Z,230344,2019-08-09,True,43,https://p.scdn.co/mp3-preview/9c4190bb9c1b5f19532db035b597c932b64f6130?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2736c895b8c043d2f8b1006b34e,0.529,0.994,10,-0.507,0,0.0641,0.00686,0.132,0.0694,0.927,174.036,4
06bsYuzrcul49rv8VA3s6F,Freedom,4CWpoyuE7e9NvBkUSTmJfq,RŮDE,2021-02-13T21:28:22Z,223725,2019-11-01,False,35,https://p.scdn.co/mp3-preview/0e093a4f114a54b25d59799d91ea83ee27654c09?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e89828990c21c1509a4ee226,0.72,0.648,2,-5.452,1,0.0371,0.0294,0.351,0.109,0.251,102.988,4
6R2pHq4pApqWlnoUoms9KX,Forever Lotus,4CWpoyuE7e9NvBkUSTmJfq,RŮDE,2021-02-13T20:21:52Z,222380,2017-08-07,False,53,https://p.scdn.co/mp3-preview/f98f223f2e26a818de1e21e52f97b843e558fc68?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273097f3d06dd8726a91f526e21,0.499,0.649,11,-10.781,0,0.0408,0.00088,0.814,0.149,0.179,190.187,4
2XmEDW2SUbYYt5o2cxSEz4,Loneliness,4CWpoyuE7e9NvBkUSTmJfq,RŮDE,2021-02-13T20:21:48Z,192407,2018-07-03,False,57,https://p.scdn.co/mp3-preview/4f94a298e124148a3699dccda88d59c84d31f742?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734d7930d9a029a2c1bb2a3988,0.674,0.564,10,-12.6,0,0.114,0.109,0.6,0.784,0.658,160.028,4
0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,4CWpoyuE7e9NvBkUSTmJfq,RŮDE,2021-02-13T20:21:46Z,205766,2017-08-07,False,75,https://p.scdn.co/mp3-preview/75fdcd7cdd55719a7e4370189dc3e8c06e08bef8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273097f3d06dd8726a91f526e21,0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4
2JPxMMWWLPz50bLqdfxgjg,Got 2 Know,7muzHifhMdnfN1xncRLOqk,Flux Pavilion,2021-02-03T23:43:14Z,350098,2010-05-24,False,41,https://p.scdn.co/mp3-preview/ac35793c3d156eadb49dd3304d43cd8b5ccc0c29?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27304a22587832bc9cf8025f842,0.659,0.757,7,-4.802,0,0.03,0.0111,0.696,0.128,0.475,139.949,4
3Nlq1iM31vOPARfaS43CUc,In For The Kill - Skream's Let's Get Ravey Remix,3K2zB87GZv1krx031en5VA,La Roux,2021-02-03T23:27:20Z,304360,2009-01-01,False,44,https://p.scdn.co/mp3-preview/41b74509300861c359c0d323ad10b9e4fff7bf5b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731799afb614b919720865d239,0.385,0.595,6,-5.447,0,0.0462,0.0033,0.355,0.0611,0.083,145.587,4
1MJYl90ZKesAiLB6XNi7jV,Getting High & Eating Stuff With Cream,3tUS9mNjww0E2uwqbHbHz1,Max Wassen,2021-01-26T21:35:12Z,337256,2019-12-27,True,35,https://p.scdn.co/mp3-preview/92b4dd8b5c275f79a7af9aca7ebb6da4878202c5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273bceccfb6838f2f522354b601,0.597,0.493,6,-9.959,1,0.121,0.0528,7.87e-06,0.135,0.323,140.029,4
4IdiGMOzEYXOh2897XOV8i,Touch It / Technologic,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2021-01-15T01:01:43Z,329653,2007-11-16,False,48,https://p.scdn.co/mp3-preview/71c958b90ea51e487f842e132236008c5986ef9e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273673288fb985e5c194536ae27,0.52,0.545,11,-12.67,0,0.158,0.00494,0.285,0.464,0.233,121.78,4
4l2bO887Yauqos4LwkCwBm,"Episode 1, Giorgio Moroder",4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2021-01-13T00:47:34Z,473506,2013-05-14,False,31,https://p.scdn.co/mp3-preview/9eb5e96962198a91d1c02227c6d80872ce8568cd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273efbba7082b953018c0da26e3,0.717,0.382,9,-13.752,1,0.64,0.506,0,0.242,0.622,116.632,4
1iNeZGJsoC0D7ZyJTdIbDS,Technologic,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2021-01-13T00:46:53Z,284280,2005-03-14,False,54,https://p.scdn.co/mp3-preview/98082cb0bca21980e3c1d851c33a5e7ffd914c37?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2732ed719bad67261c7bf090c70,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,4
6q2avw56MuvzDZ5Qs8CmYY,serialkillercrazygirl,5smy4X2idgCnh4QroYv9OC,The Potplants,2021-01-12T22:06:39Z,201931,2021-01-10,False,4,https://p.scdn.co/mp3-preview/defb196c3630c3faf4418fa86c61d417dcbc6ba1?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273c523408149b1d1197baffca8,0.695,0.413,0,-13.555,1,0.0416,0.417,0.696,0.0733,0.695,144.967,4
5txOothISqBpLOEQ0K1wFv,夢の続き,3dkhk6RTgOerN0NQEmt8Nc,EVISBEATS,2020-12-06T15:42:20Z,274277,2018-05-02,False,44,https://p.scdn.co/mp3-preview/e8eb4f41fbdc511b151beb888de6a2b0d1b7501f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27340832cd5092db570588feb91,0.866,0.492,6,-4.173,1,0.24,0.868,0.000677,0.0766,0.344,88.035,4
7h2ozcUpSL7ulXjRPPQcDy,Rain,2PJEagPIxaBugeMjIyKVXF,Aitch,2020-12-06T15:24:25Z,183065,2020-05-29,True,66,https://p.scdn.co/mp3-preview/2fbd18e4cfed9e7329ed6166e74ccff111d4472f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273757178c3b5fa2a7c29c358fc,0.87,0.87,9,-4.797,1,0.202,0.0266,1.95e-06,0.109,0.83,150.145,4
2mdxJLJHzFmiiYdTZ8JcyH,I Fall Apart,246dkjvS1zLTtiykXe5h60,Post Malone,2020-11-22T17:12:46Z,223346,2016-12-09,True,0,,https://i.scdn.co/image/ab67616d0000b27309a51bd361845073cbd501b7,0.565,0.55,8,-5.357,0,0.0397,0.0782,0,0.196,0.302,143.927,4
073N5UWHFbiVq4xDcPXo5K,New Amsterdam,2BQWHuvxG4kMYnfghdaCIy,Fox Stevenson,2020-10-16T11:50:23Z,181600,2020-09-25,False,43,https://p.scdn.co/mp3-preview/d21722fb884aad01f4f1395c795dbd40e1c3f499?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273766403457c9555dd94bee998,0.602,0.903,5,-3.045,0,0.0385,0.0163,0.000146,0.158,0.463,150.012,4
4EEuX4a4eOw0ARLEAOF5xB,Just Wait (Fuck Jay Leno),3tUS9mNjww0E2uwqbHbHz1,Max Wassen,2020-10-10T10:45:19Z,163764,2020-10-09,True,21,https://p.scdn.co/mp3-preview/7be11eae34159a76ed40d94aef5dc2f0400c27ac?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273cb3cac583dec74cac5e577f8,0.462,0.596,2,-8.269,0,0.232,0.0368,0,0.124,0.541,82.463,4
3XIMsKLUR3FImv9Dedsqnu,ugh! - Dooqu Remix,3XyvBNwsPBVhCXoYLNNQ84,dwilly,2020-10-06T12:31:21Z,196800,2019-06-12,True,8,,https://i.scdn.co/image/ab67616d0000b273c09225830f2ae649998cd089,0.798,0.487,5,-9.819,1,0.131,0.196,2.29e-05,0.225,0.655,99.997,4
1PgbT2n1OnMOkdPZl5Inbb,Vibe oder Werbung,2djiO1mmWUMuiOTeBd2ZXg,Negroman,2020-10-04T10:11:19Z,282580,2017-10-20,False,40,https://p.scdn.co/mp3-preview/0ad452dec9951d4ddbcedb61336761745f93e4b5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730c10d8506a548ed87f9faab4,0.464,0.375,4,-15.347,0,0.0559,0.561,5.57e-05,0.117,0.0923,124.078,4
1FuB3SlcjgU3KAyDwUwB6r,Du bist anders,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-09-29T08:29:40Z,229018,2018-12-07,False,55,https://p.scdn.co/mp3-preview/b7e963796ddd42d1fd4219616b8f276c4f02b501?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d7d0a73b73a6f3b0d2ce6370,0.692,0.542,10,-7.681,1,0.0266,0.212,3.56e-06,0.0942,0.367,105.012,4
05O75TNqW8S6sYYvoCDDIe,Oft gefragt,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-09-26T00:45:27Z,193050,2016-03-18,False,49,https://p.scdn.co/mp3-preview/cb440202dccef8a03342dff1e79041e67b382374?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.548,0.557,8,-8.25,1,0.0414,0.209,1.81e-05,0.192,0.198,117.389,4
2Xd5c9ZjiaMQyfhCR7l67b,Abendlandboogie,203FukGHCpUXcRMpMvPGkj,Lemur,2020-09-02T11:39:22Z,178352,2017-09-15,True,37,https://p.scdn.co/mp3-preview/02544f06740a868a2c1eb131b026785a2ee3171d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d29229891cc41ecd5d78840f,0.493,0.661,5,-7.805,0,0.263,0.0591,0,0.103,0.294,82.748,4
7wMCECqH5hlj6HF2J2LKAZ,Doorman,3r1XkJ7vCs8kHBSzGvPLdP,slowthai,2020-08-30T15:51:49Z,184201,2019-05-17,False,64,https://p.scdn.co/mp3-preview/10bc2129b0cbaa8d1a35aa2402bb0d366ffe6829?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738fdd144d8a8e57db60c5c29d,0.673,0.892,10,-7.175,0,0.244,0.19,0,0.228,0.293,87.497,4
08fbNmVL96TkrVixSJ2fRp,Wriggle - Mr Jukes Edit,6hV6oxGLeLFw17DGjIPkYD,Cosmo Sheldrake,2020-08-30T15:51:47Z,226022,2018-03-21,False,41,https://p.scdn.co/mp3-preview/86551debf942db3c2e8ddc75e1717f7c140c15c7?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273cb3dfa0e51179f91909129cc,0.798,0.694,3,-9.808,0,0.0696,0.612,0.227,0.0942,0.872,88.472,4
2Uk4xYpKI1WIOtWqS6fs62,Scenery,6xziHeYBcmC2TA0cXsFpZC,福居良,2020-08-28T17:21:04Z,331533,1976,False,40,https://p.scdn.co/mp3-preview/e59dcc5e66932e5262374cea0f1f70ac833d26ec?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b752bbaa0dd7578b736f7cc1,0.602,0.107,2,-13.868,0,0.0402,0.906,0.835,0.0985,0.121,67.253,4
7hYNM5oVibnn0v6e60Fa1f,Ridin' With Me,3OhSGRk4l5ULfeTglqazzf,TORN,2020-08-16T09:24:06Z,232727,2018-06-05,True,30,https://p.scdn.co/mp3-preview/04e7baf357a959b3ce857eefcf6a86506420b7a6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27366e071d0c4ef80e2cbbda0c4,0.735,0.62,9,-8.473,0,0.0344,0.11,0.00354,0.115,0.377,99.048,4
1EcobWm5yxaIm12rB8IMSL,Mirror Temple - Mirror Magic Mix,62GoYifV4njTdvS8lD2yYT,insaneintherainmusic,2020-07-26T18:23:47Z,429963,2018-03-10,False,12,https://p.scdn.co/mp3-preview/8650ad55b729dd64ceda02ebcf6cc2c5abd75669?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273fa14a16f226d60b127e68d18,0.415,0.458,0,-14.74,0,0.0359,0.801,0.798,0.149,0.178,199.651,4
6Dc2tCivms1s2X9myWe4ni,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,0UOrkpzPED604dKzxgfJqg,Rodrigo Amarante,2020-07-13T12:47:23Z,89293,2015-09-18,False,64,https://p.scdn.co/mp3-preview/256f72f058371c26b9a5d61a2c51e309fc44b614?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27324ba46bcc2ba65b670ff3e6c,0.72,0.422,1,-13.338,0,0.069,0.474,0.0847,0.155,0.546,112.219,4
4MRF5EenbmoRRloNvQmY8d,Kalóriamentes,2Z3ar2v1UZV7rR8R4qZMTn,Kapitány Máté,2020-06-09T17:39:05Z,86557,2020-03-09,True,12,https://p.scdn.co/mp3-preview/433cc364607c86eff56680e6823d31172fa447bd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f379d2a8b65c2db5e15ed8f4,0.806,0.494,1,-7.956,1,0.152,0.0252,0.48,0.108,0.392,99.983,4
4I7u3QDcuUmDrP7VlAA8lJ,Gáz,2Z3ar2v1UZV7rR8R4qZMTn,Kapitány Máté,2020-06-09T17:36:38Z,227557,2020-03-09,True,19,https://p.scdn.co/mp3-preview/c54be02b63429b2e8e6502aeae00553a8d101ae8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f379d2a8b65c2db5e15ed8f4,0.37,0.776,8,-6.123,0,0.167,0.133,0,0.254,0.528,77.184,1
6DEaGE9Dcbm5EYAU3B6X0s,M1,0CJxR2iBZb64SRwApcj2Ev,Lil Frakk,2020-06-05T09:14:02Z,190102,2019-04-29,True,31,https://p.scdn.co/mp3-preview/862e5a7da7020af74901685f19e4330458e2b61e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273431250144a0c9f3937d1c6e6,0.858,0.614,0,-5.791,0,0.0794,0.144,0.000412,0.269,0.495,110.024,4
1UGugbLORDe2TKE3BUD1rS,Don't Go to My House,71FIBhvBrEocQMF3DKDIEI,First of October,2020-05-19T11:12:26Z,73410,2018-10-12,False,32,https://p.scdn.co/mp3-preview/13aec21f68db675636257c36140906fac8c31b0b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27369752a45da26f31a459bcbbf,0.543,0.891,0,-6.447,1,0.0701,0.0114,4.02e-05,0.581,0.51,92.906,4
3hPQt4SczkHjH0181LWDLT,Night Owls,4gGsx7blPpBj7gKGmDBEfI,Sleepermane,2020-05-05T16:26:12Z,106674,2020-03-31,False,49,,https://i.scdn.co/image/ab67616d0000b273bcf09854b52416990676ad6e,0.593,0.139,6,-20.2,1,0.168,0.615,0.926,0.0924,0.339,81.13,4
1wtbL0IKJN7n2oCThDgw73,Mirror Temple - Mirror Magic Mix,7qEGDvyYKOw0Nk7pR1KEb4,2 Mello,2020-04-20T10:32:34Z,235606,2018-01-25,False,44,https://p.scdn.co/mp3-preview/62322f5eb64c190954f455cd987d791666de681d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731206ffe651d8afe7655261df,0.61,0.76,8,-7.848,1,0.0376,0.24,0.89,0.118,0.527,99.009,4
2zQl59dZMzwhrmeSBEgiXY,Watermelon Man,2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,2020-04-20T09:34:26Z,388960,1973-10-26,False,57,https://p.scdn.co/mp3-preview/1a7bccc5edd7e8e0c4309e50821e0601634643e5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2736b75d57d2d070c0c4afb3f9a,0.724,0.414,1,-11.19,1,0.0588,0.262,0.111,0.0785,0.719,146.939,4
1W34fm437pe2u3mWBpGyx0,Ray,02DWGcShQivFepRvGJ7xhB,Adriatique,2020-01-21T17:40:38Z,392674,2018-03-09,False,40,https://p.scdn.co/mp3-preview/831edc2c797c847ea167a16b2986bc2f971e3c14?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b49bcacfc98f9edbcfc7a8,0.807,0.497,7,-11.137,1,0.0415,0.012,0.886,0.112,0.469,123.009,4
4FWMs0QomD7B2yLiwoTfep,to reach a person,14zYh9bbvvVtfJHQpzSGDa,aekasora,2020-01-11T01:02:18Z,219297,2018-05-27,False,43,https://p.scdn.co/mp3-preview/47e2e37f7a522a44f8fb3aac07f97e1ef3a09470?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d43c2b4e19d75e9eda9449b0,0.629,0.283,1,-13.692,1,0.0384,0.207,0.836,0.136,0.498,134.996,4
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,2020-01-03T14:16:17Z,199853,2004-11-22,True,69,https://p.scdn.co/mp3-preview/10d17836747a13d17cf73a570fd7ff094482a12f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f049fc9322f0c93646cdcc77,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,4
1fBl642IhJOE5U319Gy2Go,Animal,0RpddSzUHfncUWNJXKOsjy,Neon Trees,2020-01-01T12:38:47Z,212293,2010-01-01,False,69,https://p.scdn.co/mp3-preview/bfcaee0fc311768b7436eaec89b915ea4b952b24?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27326ca7305db69aa21efcf2b7a,0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039,4
17lu3VOOdnuf6fvtj6TDL5,Vielleicht Vielleicht,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2019-12-31T16:15:27Z,207751,2018-12-07,False,57,https://p.scdn.co/mp3-preview/fc054259690487f15d47856c40928cc27791dc20?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d7d0a73b73a6f3b0d2ce6370,0.563,0.568,5,-6.737,1,0.0477,0.278,0,0.157,0.689,178.057,4
20y4i5i8JBwrlre86Om8W9,Satisfaction,3VNBXif3AigGxlbXUTrS72,Carl Dawkins,2019-12-26T13:04:27Z,109946,1966,False,47,https://p.scdn.co/mp3-preview/2e91dd73a7e8b03d215e3e62edc2c7c9a9082253?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273447260a813c9d6b2a334e8d8,0.772,0.406,0,-6.347,1,0.24,0.81,0.00966,0.075,0.497,88.14,4
1Z4mVNtYGnpjHUoZVo3IMU,Smooth Operator,6futYSDVulYR2PktBjTB5W,Big Daddy Kane,2019-12-20T06:47:59Z,284466,1989,False,49,https://p.scdn.co/mp3-preview/3a1427f02780bd99f7be87bfa7ce94a4716836db?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27375f7661c21b85aab0126f80c,0.891,0.319,4,-16.099,0,0.333,0.0933,0.000104,0.0482,0.687,92.649,4
0dNiLb9FEHrRK7VFDJctiR,Ain't No Half-Steppin',6futYSDVulYR2PktBjTB5W,Big Daddy Kane,2019-12-20T06:47:51Z,319906,1988-01-01,False,50,https://p.scdn.co/mp3-preview/9e0241178a2a399180f7440cdaa614ad68a1b2a4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734cfccde1650dc6b7cb61d5a7,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000819,0.0649,0.599,100.842,4
4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,2019-12-14T15:37:38Z,230200,1999-07-27,False,68,https://p.scdn.co/mp3-preview/900921fe7ea36b001edc1c21f146c4732ff43032?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2733718df75b57340c1947747e8,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4
5DCA1FOUDBURlRTNg4ganf,Let Me Blow Ya Mind,4d3yvTptO48nOYTPBcPFZC,Eve,2019-12-14T15:21:51Z,229933,2001-01-01,True,0,,https://i.scdn.co/image/ab67616d0000b27326a7daf57c62b26114706f38,0.905,0.559,1,-4.237,0,0.11,0.249,0,0.0646,0.887,90.031,4
7K1FzcF9Q6w8xeGrTNpdWF,Egyik,7y63T75yWqUo8FBBSZ4doT,Sör És Fű,2019-11-24T20:01:33Z,174630,2019-03-21,False,23,https://p.scdn.co/mp3-preview/533c433db8a79aa9b28bdd2a9bcbf3d51e3b7842?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27316ba609aebb34756acc3976f,0.462,0.603,5,-5.332,0,0.197,0.533,1.69e-06,0.097,0.506,82.818,4
1SA3sXFX3V8WgzmZdlO223,Wear Me Down,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2019-11-24T18:09:09Z,319379,2018-07-27,False,45,https://p.scdn.co/mp3-preview/2d266bd206c8a9b5e0fec142591f87adede4b912?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e5ede01d67d1b1d36359187a,0.675,0.457,5,-9.528,1,0.227,0.193,0.202,0.202,0.27,125.0,4
0mA0f9Xaq9RPC5valRoAaD,Let You Know - Ross from Friends Remix,6nxWCVXbOlEVRexSbLsTer,Flume,2019-11-24T18:09:08Z,262896,2019-08-23,False,32,https://p.scdn.co/mp3-preview/5fff78636f61992a447d3eae5ae7764a65d3b3a1?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2739614ad6c185c141195fcbcd9,0.702,0.879,1,-6.865,1,0.105,0.0105,0.155,0.741,0.683,128.925,4
10sK5as9qNJTBPs4ALbRnn,The Revolution - Edit,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2019-11-24T18:09:08Z,251257,2019-07-24,False,27,https://p.scdn.co/mp3-preview/e60a07c0fc2f65307d7079bc47693c7410d44a27?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273437b7f70ff95748206f6dde8,0.677,0.912,0,-6.89,1,0.0477,0.00739,0.352,0.073,0.722,124.026,4
3mNXKbWX8ZAL8AW97dnoLq,Bootman,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2019-11-24T18:09:07Z,365968,2017-02-10,False,49,https://p.scdn.co/mp3-preview/5c78defe64ac712bc065fe477899b859b5853e95?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273088d99c85e6de4f30b39679c,0.793,0.633,2,-12.195,0,0.0509,0.117,0.33,0.45,0.246,115.008,4
4Z4i631BesV0P6LTvfLAdL,Talk to Me You'll Understand,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2019-11-24T18:09:07Z,417099,2017-02-10,False,56,https://p.scdn.co/mp3-preview/ae027a16e6a0f9b936e13ca64735023bdb065d9c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273088d99c85e6de4f30b39679c,0.741,0.619,1,-11.366,0,0.0514,0.661,0.674,0.125,0.146,126.008,4
6I9VzXrHxO9rA9A5euc8Ak,Toxic,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2019-11-18T11:43:14Z,198800,2003-11-13,False,80,https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
6h5IlvRJ2ZNPloCOdzUmyW,Come Down,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,2019-11-12T15:34:28Z,176693,2016-01-15,True,57,https://p.scdn.co/mp3-preview/ce82c325a2ea5789b5ebf522e01bd2860b7e0b62?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84,0.82,0.908,10,-6.151,0,0.124,0.328,0.00155,0.296,0.919,98.381,4
3NIDOSThELMihLSOMZcL4k,Hurra die Welt geht unter,0bMt8SJlp0gFRUufzifS05,K.I.Z,2019-11-08T00:46:46Z,284693,2015-07-10,False,61,https://p.scdn.co/mp3-preview/3ccc4d06f4de65a4bbdf4b814eab6151a5c91e43?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273c2c842af17e86a3aea4ed34c,0.615,0.598,4,-4.967,0,0.207,0.0259,0,0.136,0.653,80.293,4
2Q5Ora4IZX9m4pKLTKnZ3H,El Michels Affair - C.R.E.A.M,0cLrgpG3pW4MX4nD8h6qCc,El Michels Affair,2019-11-07T18:58:04Z,174613,2014-05-06,False,0,,https://i.scdn.co/image/ab67616d0000b2730a01dd564be8da9fff6b4848,0.585,0.46,11,-9.175,0,0.0255,0.561,0.942,0.0902,0.103,96.848,4
2KldK81uQyPpbJLwEekaLQ,Everyday Normal Guy,0ru4hXR4RJY1mikvbQKgWa,Jon Lajoie,2019-11-03T16:31:38Z,201493,2009-01-30,True,42,https://p.scdn.co/mp3-preview/969155798c7594ff0468f4792a829f11da57e45d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2732c17e4eda39df1a360b7b3fd,0.661,0.72,7,-4.726,1,0.316,0.286,0,0.106,0.688,169.899,4
3Pr1eIz0zysvqWL4VFZwSu,Schon krass,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2019-10-31T23:02:36Z,250717,2018-12-07,False,47,https://p.scdn.co/mp3-preview/d033f370f7141ffee576e7a6fcb109e2f62536e0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d7d0a73b73a6f3b0d2ce6370,0.611,0.318,3,-8.465,0,0.0386,0.872,5.74e-06,0.101,0.207,78.357,4
0oA9wBGDY4uyILLg4GymWP,Tom's Diner,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2019-10-23T11:55:27Z,269333,2019-06-28,False,63,https://p.scdn.co/mp3-preview/73c42dc49497f5a8c1e37cd4c4ddacd94dd82f74?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2732186eb1b0b5436f858c0508c,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,4
