id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5AtCFLGZKrv4FAf5L95EZr,Land Animal,69f5J6OIgAP1G54zQfesv1,Bent Knee,2021-01-14T16:48:51Z,313613,2017-06-23,False,31,https://p.scdn.co/mp3-preview/be3d9ec83af2b7a2a2654ba5545309a1f033a22c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b3e6b1494af0def99c9d80f0,0.301,0.528,6,-7.859,1,0.0427,0.29,0.48,0.276,0.23,144.408,4
1L5Jd46CLTKNcfq0HHolCF,Five in the Morning,19lQ2rJLlP71FOKESiMNJT,Ripe,2021-01-14T16:42:07Z,190026,2020-01-10,False,47,https://p.scdn.co/mp3-preview/efb4def7d7f20f89e557a5532fe991604d91609d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734dfe7356c534655c28e421b1,0.754,0.75,4,-6.349,0,0.0519,0.18,0.396,0.0665,0.809,114.968,4
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,5T0MSzX9RC5NA6gAI6irSn,Estelle,2020-12-25T21:41:25Z,284733,2008-03-28,True,79,https://p.scdn.co/mp3-preview/c5ee61bf5c6c01d923aec35b6f52df76ac651bfb?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b0b30ef77be3523c8018810c,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4
1ZqeykOaDmjkldzs7XGR4b,Where Angels Fear To Tread,6nS5roXSAGhTGr34W6n7Et,Disclosure,2020-12-23T15:56:56Z,225906,2018-08-20,False,61,https://p.scdn.co/mp3-preview/85d9af0c389bdf296770a182a7d71940aed29b75?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27358742932108a66bf62da9daa,0.679,0.735,2,-6.218,0,0.136,0.23,0.602,0.148,0.603,107.998,4
3Hdyew44QadRbxJx5f3T3D,Something About Us,5dHfLBNU8zoypgKefzEB1c,Pomplamoose,2020-12-23T15:13:39Z,217682,2020-05-05,False,41,https://p.scdn.co/mp3-preview/72dc2c363a440cdcf96c6c1f32b7aa973d17f19c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273031d236bb620bc6415248cb3,0.801,0.486,6,-6.373,0,0.0394,0.0491,0.00977,0.0697,0.965,96.01,4
0KEnFRGX87MPrH0FOAAkmw,Lights,2s2izwM5DBKt4BkK00CEnw,Brother Zulu,2020-12-23T15:12:01Z,257020,2020-04-08,False,40,https://p.scdn.co/mp3-preview/2c4ea488292551bfde07dd8625b917a1da9f4e9a?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27344d6c931bab0bf7015a54eef,0.797,0.484,1,-8.549,0,0.0494,0.46,0.0303,0.134,0.534,96.031,4
14dCt3xXZvmoqorYnxspSj,Youniverse,5ZOKvzD4GQ7Yg2CS4CVbRb,Tee Lopes,2020-12-23T14:48:26Z,282616,2018-12-16,False,35,https://p.scdn.co/mp3-preview/4408a655a60fea3b195c97927360e6abb24d9aa3?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273340db6ce65ea029528457f5a,0.703,0.686,0,-8.69,1,0.0346,0.00158,0.000636,0.123,0.572,106.994,4
5SWDPgL0V0z52CsbvPEOVF,Better,5Kd7e5lauV4CDdTHm5uiJH,corto.alto,2020-12-23T14:36:01Z,249294,2019-08-16,True,31,https://p.scdn.co/mp3-preview/88d5ea66f5a4363a4eb4c2fe473a9fd10c6d71c7?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734a7a64372babf5004a871d36,0.538,0.406,0,-8.653,1,0.0567,0.739,0.0556,0.0692,0.643,102.953,4
6HnZTppnliARy1ZkPZmjJV,Candlelight,7nC05zmJukRGYObQeRgg3x,Jack Savoretti,2020-12-03T19:35:17Z,271586,2019-03-15,False,40,https://p.scdn.co/mp3-preview/bac693a9593d4bb204e45b3f01b2fe51498d4d79?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273dd09e2775bf604aec0bed9fc,0.549,0.605,7,-5.815,0,0.0275,0.114,4.65e-06,0.2,0.403,82.068,4
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0xRXCcSX89eobfrshSVdyu,MEDUZA,2020-09-15T21:59:02Z,152913,2019-02-01,False,81,https://p.scdn.co/mp3-preview/8755c18fb7a8908c166200d1b4d35639a9b07dd9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
09sxuUVWREsKJcNWdhH1qS,A Night on the Town,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:32:08Z,540184,2015-09-04,False,25,https://p.scdn.co/mp3-preview/eb8c6795654646a4491fd965245399d08043311b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273fb2683e84f4bb4d51c9f7afc,0.178,0.649,7,-6.48,1,0.0486,0.0766,0.0733,0.35,0.0929,188.383,3
3ho676UrO1qCIY0gKHs8kN,Red Hands,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:12:07Z,367333,2007-05-22,False,38,https://p.scdn.co/mp3-preview/41319490e2b4e93b554e436b0a4dceee1e788d89?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ec090c5c7b9a81cf9b9b8eec,0.448,0.815,0,-6.846,1,0.0564,0.0252,2.43e-06,0.0973,0.268,140.016,4
4KOxCZLwedKjCJlZzr3M9R,Go Get Your Gun,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:12:02Z,195960,2009-06-23,False,46,https://p.scdn.co/mp3-preview/7eb48d58098a3a9a8d8625f80bfce72646fefb37?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b1c0fac88a477a6b8000eced,0.591,0.818,9,-6.93,0,0.0595,0.205,0,0.104,0.605,104.96,4
1A4T3cm5mteRN0nz4AiY7P,Whisper,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:11:59Z,240613,2013-04-02,False,44,https://p.scdn.co/mp3-preview/e2766d6ee7e0bfcfc46947a6c0bd5e4656ad4e54?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273899de5a1d0259461a5f93ee6,0.445,0.886,6,-4.667,0,0.0682,0.0364,0.015,0.112,0.558,164.842,4
059CXpVfKGd3G1Ml2ca95n,The Lake and the River,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T06:55:14Z,586440,2007-05-22,False,35,https://p.scdn.co/mp3-preview/fc2c2883fd436fe25287ebb5367b9452a57c84cd?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ec090c5c7b9a81cf9b9b8eec,0.362,0.721,8,-7.698,1,0.0494,0.023,0.000266,0.699,0.241,120.867,4
2nYYsMqbbuybDaDoiFkUWH,Flyers Direct,1JyLSGXC3aWzjY6ZdxvIXh,The Fearless Flyers,2020-08-21T06:50:24Z,164020,2019-05-03,False,39,https://p.scdn.co/mp3-preview/ae5c11333f184c83bc5767d939cd16ed806f0f0c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273e7b37047f0df9aabfae71e7f,0.697,0.818,11,-9.73,0,0.0467,0.0045,0.85,0.16,0.739,132.187,3
7eMBDipvMwVnYiMe0yrS5x,Perdus,3QVolfxko2UyCOtexhVTli,Angèle,2020-08-19T18:21:51Z,183682,2019-10-10,False,54,https://p.scdn.co/mp3-preview/7f5131593e3cb78ad2c7b16c635eef09e2ecbdf4?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734dfa92474b1989012165b1e8,0.604,0.521,6,-8.114,0,0.0382,0.817,0,0.108,0.462,137.823,4
1jji1sWxZOo7eWnXifT7yP,Spain,5olDKSsFhhmwh8UCWwKtpq,Chick Corea,2020-08-17T09:46:56Z,333666,1998-01-01,False,52,https://p.scdn.co/mp3-preview/f5f83045c94db559c23b5cfe9f4fb125424eed36?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2739533b590f083380ad586a589,0.38,0.503,11,-12.68,0,0.0453,0.887,0.93,0.14,0.279,143.112,4
6IAc8O7MiS2lJiTabpjC7S,Chick's Pain,07icU8dCi2MTeBGuvN8NyL,Mathieu Fiset,2020-08-13T11:38:06Z,217442,2012-03-13,False,40,https://p.scdn.co/mp3-preview/b2bd8331be6e0ede1b9546422e04c879b0f808aa?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273790a851de091aaa1a8bd3ea1,0.622,0.736,4,-11.426,0,0.0384,0.41,0.8,0.244,0.869,129.821,4
2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,2020-08-12T18:02:21Z,144000,2020-05-19,True,74,https://p.scdn.co/mp3-preview/c808d021da89d90917ec14086eb93d79182c6fd9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273c8e201b69f790a7c6e7e1429,0.885,0.685,11,-6.429,0,0.0627,0.33,0,0.148,0.937,99.954,4
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2020-08-05T16:26:55Z,214506,2015-05-15,False,81,https://p.scdn.co/mp3-preview/26fc2318d6ebad09ae7aed7adfce2b28413cea7e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4
6aItr4QSjH0GRhwvBPOUps,Point of You,3swwiYEQQzPNGvMdEhqReR,Twelve Foot Ninja,2020-07-31T15:03:10Z,215157,2016-08-26,False,36,https://p.scdn.co/mp3-preview/90862707c9a046285b8a73287491e8b30638f02b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ca727911e1d5fdf3e498c4bb,0.557,0.87,2,-5.725,0,0.0541,0.0048,0.0615,0.326,0.456,95.001,4
7r2vvsMQYowwVrQp4lHKAG,Edo,18eCkyTgJAxzinpbmJnY7p,iwamizu,2020-07-31T14:57:48Z,170234,2016-10-07,False,44,https://p.scdn.co/mp3-preview/009c39559ccac17e6b9eb4fbaa3b775a09987b38?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273bf8be6fb61907878fca253ed,0.643,0.687,10,-5.513,0,0.0355,0.754,0.753,0.111,0.602,85.028,4
7EukEGV0hnam1abK6mfnxK,Working In Peejays,4j5O0d9dCAcoaTc5uA6sOT,Complexive,2020-07-31T14:30:34Z,285333,2018-07-29,False,38,https://p.scdn.co/mp3-preview/328bc29170ca4208c15d16135552c4f92070d250?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2738aa82188089601972594d288,0.71,0.595,7,-7.43,1,0.0485,0.0224,0.124,0.147,0.494,90.019,4
14o9zSrPyp6zFhnroeSJKg,Break,4sGfNIfA14nKOKNi9NNQ12,LVTHER,2020-07-31T14:19:18Z,163155,2020-04-08,True,28,https://p.scdn.co/mp3-preview/d0753fe7af05fb60c4d20c871ffe926264a9ff3c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2733e7237bb30037dd36120102c,0.721,0.351,5,-8.487,0,0.0821,0.613,3.77e-05,0.274,0.679,93.312,4
