id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url
0KEnFRGX87MPrH0FOAAkmw,Lights,2s2izwM5DBKt4BkK00CEnw,Brother Zulu,2020-12-23T15:12:01Z,257020,2020-04-08,False,40,https://p.scdn.co/mp3-preview/2c4ea488292551bfde07dd8625b917a1da9f4e9a?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27344d6c931bab0bf7015a54eef
14dCt3xXZvmoqorYnxspSj,Youniverse,5ZOKvzD4GQ7Yg2CS4CVbRb,Tee Lopes,2020-12-23T14:48:26Z,282616,2018-12-16,False,35,https://p.scdn.co/mp3-preview/4408a655a60fea3b195c97927360e6abb24d9aa3?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273340db6ce65ea029528457f5a
5SWDPgL0V0z52CsbvPEOVF,Better,5Kd7e5lauV4CDdTHm5uiJH,corto.alto,2020-12-23T14:36:01Z,249294,2019-08-16,True,31,https://p.scdn.co/mp3-preview/88d5ea66f5a4363a4eb4c2fe473a9fd10c6d71c7?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734a7a64372babf5004a871d36
6HnZTppnliARy1ZkPZmjJV,Candlelight,7nC05zmJukRGYObQeRgg3x,Jack Savoretti,2020-12-03T19:35:17Z,271586,2019-03-15,False,40,https://p.scdn.co/mp3-preview/bac693a9593d4bb204e45b3f01b2fe51498d4d79?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273dd09e2775bf604aec0bed9fc
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0xRXCcSX89eobfrshSVdyu,MEDUZA,2020-09-15T21:59:02Z,152913,2019-02-01,False,81,https://p.scdn.co/mp3-preview/8755c18fb7a8908c166200d1b4d35639a9b07dd9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28
09sxuUVWREsKJcNWdhH1qS,A Night on the Town,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:32:08Z,540184,2015-09-04,False,25,https://p.scdn.co/mp3-preview/eb8c6795654646a4491fd965245399d08043311b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273fb2683e84f4bb4d51c9f7afc
3ho676UrO1qCIY0gKHs8kN,Red Hands,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:12:07Z,367333,2007-05-22,False,38,https://p.scdn.co/mp3-preview/41319490e2b4e93b554e436b0a4dceee1e788d89?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ec090c5c7b9a81cf9b9b8eec
4KOxCZLwedKjCJlZzr3M9R,Go Get Your Gun,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:12:02Z,195960,2009-06-23,False,46,https://p.scdn.co/mp3-preview/7eb48d58098a3a9a8d8625f80bfce72646fefb37?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b1c0fac88a477a6b8000eced
1A4T3cm5mteRN0nz4AiY7P,Whisper,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T07:11:59Z,240613,2013-04-02,False,44,https://p.scdn.co/mp3-preview/e2766d6ee7e0bfcfc46947a6c0bd5e4656ad4e54?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273899de5a1d0259461a5f93ee6
059CXpVfKGd3G1Ml2ca95n,The Lake and the River,51lE580QM13Anmb3mK2j1e,The Dear Hunter,2020-08-21T06:55:14Z,586440,2007-05-22,False,35,https://p.scdn.co/mp3-preview/fc2c2883fd436fe25287ebb5367b9452a57c84cd?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ec090c5c7b9a81cf9b9b8eec
2nYYsMqbbuybDaDoiFkUWH,Flyers Direct,1JyLSGXC3aWzjY6ZdxvIXh,The Fearless Flyers,2020-08-21T06:50:24Z,164020,2019-05-03,False,39,https://p.scdn.co/mp3-preview/ae5c11333f184c83bc5767d939cd16ed806f0f0c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273e7b37047f0df9aabfae71e7f
7eMBDipvMwVnYiMe0yrS5x,Perdus,3QVolfxko2UyCOtexhVTli,Angèle,2020-08-19T18:21:51Z,183682,2019-10-10,False,54,https://p.scdn.co/mp3-preview/7f5131593e3cb78ad2c7b16c635eef09e2ecbdf4?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734dfa92474b1989012165b1e8
1jji1sWxZOo7eWnXifT7yP,Spain,5olDKSsFhhmwh8UCWwKtpq,Chick Corea,2020-08-17T09:46:56Z,333666,1998-01-01,False,52,https://p.scdn.co/mp3-preview/f5f83045c94db559c23b5cfe9f4fb125424eed36?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2739533b590f083380ad586a589
6IAc8O7MiS2lJiTabpjC7S,Chick's Pain,07icU8dCi2MTeBGuvN8NyL,Mathieu Fiset,2020-08-13T11:38:06Z,217442,2012-03-13,False,40,https://p.scdn.co/mp3-preview/b2bd8331be6e0ede1b9546422e04c879b0f808aa?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273790a851de091aaa1a8bd3ea1
2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,2020-08-12T18:02:21Z,144000,2020-05-19,True,74,https://p.scdn.co/mp3-preview/c808d021da89d90917ec14086eb93d79182c6fd9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273c8e201b69f790a7c6e7e1429
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2020-08-05T16:26:55Z,214506,2015-05-15,False,81,https://p.scdn.co/mp3-preview/26fc2318d6ebad09ae7aed7adfce2b28413cea7e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3
6aItr4QSjH0GRhwvBPOUps,Point of You,3swwiYEQQzPNGvMdEhqReR,Twelve Foot Ninja,2020-07-31T15:03:10Z,215157,2016-08-26,False,36,https://p.scdn.co/mp3-preview/90862707c9a046285b8a73287491e8b30638f02b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ca727911e1d5fdf3e498c4bb
7r2vvsMQYowwVrQp4lHKAG,Edo,18eCkyTgJAxzinpbmJnY7p,iwamizu,2020-07-31T14:57:48Z,170234,2016-10-07,False,44,https://p.scdn.co/mp3-preview/009c39559ccac17e6b9eb4fbaa3b775a09987b38?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273bf8be6fb61907878fca253ed
7EukEGV0hnam1abK6mfnxK,Working In Peejays,4j5O0d9dCAcoaTc5uA6sOT,Complexive,2020-07-31T14:30:34Z,285333,2018-07-29,False,38,https://p.scdn.co/mp3-preview/328bc29170ca4208c15d16135552c4f92070d250?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2738aa82188089601972594d288
14o9zSrPyp6zFhnroeSJKg,Break,4sGfNIfA14nKOKNi9NNQ12,LVTHER,2020-07-31T14:19:18Z,163155,2020-04-08,True,28,https://p.scdn.co/mp3-preview/d0753fe7af05fb60c4d20c871ffe926264a9ff3c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2733e7237bb30037dd36120102c
3bH4HzoZZFq8UpZmI2AMgV,New Light,0hEurMDQu99nJRq8pTxO14,John Mayer,2020-07-14T11:18:18Z,216014,2018-05-10,False,77,https://p.scdn.co/mp3-preview/213ffa7ca413185c59a8811102048c07cd74494d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27321f02a52720857a42bba5417
2LsbizbOeNa4x6qsi2jAMb,La flaca,5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,2020-06-15T15:19:32Z,261200,1996-09-30,False,72,https://p.scdn.co/mp3-preview/de8001a943205b7ac3ebc910633a5e67421e2c41?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e
0G2tHYsAHueVaPhTTBbVna,The Golden Age,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:45Z,224720,2013-01-01,False,51,https://p.scdn.co/mp3-preview/186cf8297275bac4dff44a540ea16cf38c817522?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf
0z39yzkwMNXYX2LYtEOpFW,I Love You,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:42Z,230160,2013-01-01,False,57,https://p.scdn.co/mp3-preview/0a9184a36c62df3b191217c062729c92789e14cb?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf
0j1VVFif10Ib9s3U59adli,Iron,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:39Z,187466,2013-01-01,False,60,https://p.scdn.co/mp3-preview/4d7cbad6bd248b30070080d4ef0a067a7dd9eb6c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273cb833e941e1ba35590da5c6b
3PBX1t2lv0UfZmoqGNiPI0,Goliath,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:36Z,228490,2020-04-23,False,47,https://p.scdn.co/mp3-preview/95eb5cd2fe942166fa892fb0d1179e6c29e05bde?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ba134b964a5818f3f84b7274
0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:33Z,213266,2013-01-01,False,71,https://p.scdn.co/mp3-preview/84f2a56be080060d0903902806d6a7a04091f662?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,2020-06-04T12:02:00Z,243373,1979-05-31,False,72,https://p.scdn.co/mp3-preview/d1beb65ba6e228a6468118bb05f7c9d05611878e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273c18cc9d6fcea1478b1257678
1pOkWIJCshtoREcAcXmYSk,AMOUR,6wWVKhxIU2cEi0K81v7HvP,Rammstein,2020-05-12T15:09:16Z,290906,2004-09-27,False,51,https://p.scdn.co/mp3-preview/20350d0cc431e587984aa9930fd8a7c66a6f9a1b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2
0b6wdul3A5sQNpIOv03OxP,Ocean Drive,61lyPtntblHJvA7FMMhi7E,Duke Dumont,2020-02-22T05:37:57Z,206320,2015-07-31,False,72,https://p.scdn.co/mp3-preview/356b7d793ba4754f6ffefb2701ab26d3965e3904?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2732500bcdc1790d13e7ac1a0c0
6Uuj9RYG72i1MTIp2Q8oNf,bury a friend,5dHfLBNU8zoypgKefzEB1c,Pomplamoose,2020-02-13T20:00:31Z,165770,2019-03-29,False,37,https://p.scdn.co/mp3-preview/bd80f91e39e7142e17fd50440e255a9321cbade9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273edea4f02fb06057b0323914c
0EluCWYKiEzHcbtosKKdJH,Feel It Still,5dHfLBNU8zoypgKefzEB1c,Pomplamoose,2020-02-13T19:59:01Z,168711,2018-12-04,False,33,https://p.scdn.co/mp3-preview/4b759816f1c59bc0f287bb21a86d49b8829249a2?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273f9fb8bb8dfa5cd99d1d6cfc9
